record_key,benchmark,case_unit_id,agent_id,included,released_label,evidence_label_raw,evidence_label_submitted_as_printed,final_label_source,correction_applied_for_reconstruction,conflict_flag_submitted_as_printed,conflict_rule,review_item_ids,final_label_review_item_ids,conflict_review_item_ids,selection_source_path,selection_source_row,raw_run_path,raw_run_sha256,native_evaluator_path,native_evaluator_sha256,score_path,score_sha256,step1_manifest_sha256,paper_ledger_paths,paper_ledger_sha256s,scope_note,reconstruction_record_sha256
appworld::90adc3f_1::agent_a,appworld,90adc3f_1,agent_a,true,fail,F,F,Step 1 evidence_label_raw,false,false,expanded ledger item labelled BENCHMARK_OR_EVALUATOR_FALSE_SUCCESS,,,,paper_result_packages/appworld_case_bundle_openrouter/global/appworld_scores_flat.csv,196,paper_result_packages/appworld_case_bundle_openrouter/cases/90adc3f_1/full_runs/full-appworld-90adc3f_1-agent_a/adapter/raw_run.json,f4a034a2d2d2791fe10bb3f2ac643c1d4bbfa9a34318b08735737df1a70ed56c,paper_result_packages/appworld_case_bundle_openrouter/cases/90adc3f_1/full_runs/full-appworld-90adc3f_1-agent_a/adapter/native_run/native_evaluator_output.json,be12c75ff5768d2abc5c5d10771249018b55e999a21884405aeaaed28ba18527,paper_result_packages/appworld_case_bundle_openrouter/cases/90adc3f_1/score_runs/full-appworld-90adc3f_1-agent_a/90adc3f_1__chk_a059b3fc/codex-gpt-5.4-high/score.json,0bd61b6675eb33c27f02873a820736436260fdd659929cd6b61bfeb93c6ff5fa,2525aeed5634329aae3eb5797fb70197b695aa5b06b0427ccf8f908746f5a6a5,,,paper printed-value reconstruction; no post-submission re-audit labels used,034cd64af2e5282a393d8f0d61ffb658bc6ba76cb31b779a13b621fcb7f09af5
appworld::90adc3f_1::agent_b,appworld,90adc3f_1,agent_b,true,fail,F,F,Step 1 evidence_label_raw,false,false,expanded ledger item labelled BENCHMARK_OR_EVALUATOR_FALSE_SUCCESS,,,,paper_result_packages/appworld_case_bundle_openrouter/global/appworld_scores_flat.csv,197,paper_result_packages/appworld_case_bundle_openrouter/cases/90adc3f_1/full_runs/full-appworld-90adc3f_1-agent_b/adapter/raw_run.json,3ceffbdb88973710139f5b0d9e8aee4bad137e83df6fb54e3d285461b295e126,paper_result_packages/appworld_case_bundle_openrouter/cases/90adc3f_1/full_runs/full-appworld-90adc3f_1-agent_b/adapter/native_run/native_evaluator_output.json,36bc151494c0d10c22b4063938f34d527a231796c7794875cca90573b3915fb3,paper_result_packages/appworld_case_bundle_openrouter/cases/90adc3f_1/score_runs/full-appworld-90adc3f_1-agent_b/90adc3f_1__chk_a059b3fc/codex-gpt-5.4-high/score.json,632ae7eed132daa3a581f16ca44615d11c9861adbb1ec6043ee0d95ff84062fc,2525aeed5634329aae3eb5797fb70197b695aa5b06b0427ccf8f908746f5a6a5,,,paper printed-value reconstruction; no post-submission re-audit labels used,5a26c06a0b5e91ed892f8f865f621d43541831caeee9ce7ab3bfc73c9e22f1c5
appworld::90adc3f_1::agent_c,appworld,90adc3f_1,agent_c,true,fail,F,F,Step 1 evidence_label_raw,false,false,expanded ledger item labelled BENCHMARK_OR_EVALUATOR_FALSE_SUCCESS,,,,paper_result_packages/appworld_case_bundle_openrouter/global/appworld_scores_flat.csv,198,paper_result_packages/appworld_case_bundle_openrouter/cases/90adc3f_1/full_runs/full-appworld-90adc3f_1-agent_c/adapter/raw_run.json,652a8b4a3ba498f968bcc608df09c507cabab0dcdfc7a0573dbda7b160d1fc8a,paper_result_packages/appworld_case_bundle_openrouter/cases/90adc3f_1/full_runs/full-appworld-90adc3f_1-agent_c/adapter/native_run/native_evaluator_output.json,f273fe904e813f1ebe7bd16861bec13b0acd3dfba932e8735af4f9f1ce8462f4,paper_result_packages/appworld_case_bundle_openrouter/cases/90adc3f_1/score_runs/full-appworld-90adc3f_1-agent_c/90adc3f_1__chk_a059b3fc/codex-gpt-5.4-high/score.json,b0718297762645edd1ec03abf7ffa7f6b17173cb7211b90004a8a39290c718f5,2525aeed5634329aae3eb5797fb70197b695aa5b06b0427ccf8f908746f5a6a5,,,paper printed-value reconstruction; no post-submission re-audit labels used,ba72e75460e84692171bd0da3562b93c669fcdcead5c185b7e0bee5ff213b9a3
appworld::90adc3f_2::agent_a,appworld,90adc3f_2,agent_a,true,fail,F,F,Step 1 evidence_label_raw,false,false,expanded ledger item labelled BENCHMARK_OR_EVALUATOR_FALSE_SUCCESS,,,,paper_result_packages/appworld_case_bundle_openrouter/global/appworld_scores_flat.csv,199,paper_result_packages/appworld_case_bundle_openrouter/cases/90adc3f_2/full_runs/full-appworld-90adc3f_2-agent_a/adapter/raw_run.json,a677678aec854b6d2cb29b44c69c2080eecf6d36de73e1a2a1e6f3c20d6584a9,paper_result_packages/appworld_case_bundle_openrouter/cases/90adc3f_2/full_runs/full-appworld-90adc3f_2-agent_a/adapter/native_run/native_evaluator_output.json,a6fe54d5a78aa3555bd6c22d7a34c7bce8dab755d1c079a6e815f2daa6879f5e,paper_result_packages/appworld_case_bundle_openrouter/cases/90adc3f_2/score_runs/full-appworld-90adc3f_2-agent_a/90adc3f_2__chk_f341de9a/codex-gpt-5.4-high/score.json,cf20d0bbe7ee68ea4d111fd3c8410ad4778c3538a8f5ca7fc8e2ef5c339c874b,2525aeed5634329aae3eb5797fb70197b695aa5b06b0427ccf8f908746f5a6a5,,,paper printed-value reconstruction; no post-submission re-audit labels used,d4a7702ce33f597112ea449f22512bdccc31b05e2268a4df7c5ab395e6755995
appworld::90adc3f_2::agent_b,appworld,90adc3f_2,agent_b,true,fail,F,F,Step 1 evidence_label_raw,false,false,expanded ledger item labelled BENCHMARK_OR_EVALUATOR_FALSE_SUCCESS,,,,paper_result_packages/appworld_case_bundle_openrouter/global/appworld_scores_flat.csv,200,paper_result_packages/appworld_case_bundle_openrouter/cases/90adc3f_2/full_runs/full-appworld-90adc3f_2-agent_b/adapter/raw_run.json,58bfc6556aeac152036aa96268e53f97238ebe7221f7054b1ab41e59c80e878a,paper_result_packages/appworld_case_bundle_openrouter/cases/90adc3f_2/full_runs/full-appworld-90adc3f_2-agent_b/adapter/native_run/native_evaluator_output.json,1dc9f2e5266637095f35bd202857b8ee206d3339e428b4d43b6e5643a526b24c,paper_result_packages/appworld_case_bundle_openrouter/cases/90adc3f_2/score_runs/full-appworld-90adc3f_2-agent_b/90adc3f_2__chk_f341de9a/codex-gpt-5.4-high/score.json,d9740762b21dba7f0514d048a07567d89c4afc16677853ed2706767af5778958,2525aeed5634329aae3eb5797fb70197b695aa5b06b0427ccf8f908746f5a6a5,,,paper printed-value reconstruction; no post-submission re-audit labels used,8b136f81f8285bccf5bbd2dde5dae5b690e5d1529e9184ac8d7a498c34bfc195
appworld::90adc3f_2::agent_c,appworld,90adc3f_2,agent_c,true,fail,F,F,Step 1 evidence_label_raw,false,false,expanded ledger item labelled BENCHMARK_OR_EVALUATOR_FALSE_SUCCESS,,,,paper_result_packages/appworld_case_bundle_openrouter/global/appworld_scores_flat.csv,201,paper_result_packages/appworld_case_bundle_openrouter/cases/90adc3f_2/full_runs/full-appworld-90adc3f_2-agent_c/adapter/raw_run.json,43d39d8c54b038517605713cf6e15353d59d41beb4be43418276c70bcab96d5b,paper_result_packages/appworld_case_bundle_openrouter/cases/90adc3f_2/full_runs/full-appworld-90adc3f_2-agent_c/adapter/native_run/native_evaluator_output.json,9fbf29ed7c7215f2dfd9bf6637db3ea3bc53ba32e452f8552a447dc4a8656e2d,paper_result_packages/appworld_case_bundle_openrouter/cases/90adc3f_2/score_runs/full-appworld-90adc3f_2-agent_c/90adc3f_2__chk_f341de9a/codex-gpt-5.4-high/score.json,5d08488a7aa665926022d971f4d081cf0cb7abc5099d10f5a0802174328a8fd6,2525aeed5634329aae3eb5797fb70197b695aa5b06b0427ccf8f908746f5a6a5,,,paper printed-value reconstruction; no post-submission re-audit labels used,24ece14ad3960da20e40a5533ac88b492c589f296ed9e1d32cfffd12a3995fba
appworld::90adc3f_3::agent_a,appworld,90adc3f_3,agent_a,true,fail,F,F,Step 1 evidence_label_raw,false,false,expanded ledger item labelled BENCHMARK_OR_EVALUATOR_FALSE_SUCCESS,,,,paper_result_packages/appworld_case_bundle_openrouter/global/appworld_scores_flat.csv,202,paper_result_packages/appworld_case_bundle_openrouter/cases/90adc3f_3/full_runs/full-appworld-90adc3f_3-agent_a/adapter/raw_run.json,d3f5c0cfe46818621677d3d9bd513f4e40f984d4d03689277669a22ae749e3e2,paper_result_packages/appworld_case_bundle_openrouter/cases/90adc3f_3/full_runs/full-appworld-90adc3f_3-agent_a/adapter/native_run/native_evaluator_output.json,414d7ba1dbc695b69f2359fc2a4673f9297fe7517c932036b9c80f2282cece16,paper_result_packages/appworld_case_bundle_openrouter/cases/90adc3f_3/score_runs/full-appworld-90adc3f_3-agent_a/90adc3f_3__chk_5089ed10/codex-gpt-5.4-high/score.json,12a0b7658ef91d271b1ee4017f89a01ea3cbba729d089edc31035f39a152da7f,2525aeed5634329aae3eb5797fb70197b695aa5b06b0427ccf8f908746f5a6a5,,,paper printed-value reconstruction; no post-submission re-audit labels used,eaee54deaa3e9c13e5339957c13b9ff7447b02815ceb29ad67a2b237c8a8d62d
appworld::90adc3f_3::agent_b,appworld,90adc3f_3,agent_b,true,fail,F,F,Step 1 evidence_label_raw,false,false,expanded ledger item labelled BENCHMARK_OR_EVALUATOR_FALSE_SUCCESS,,,,paper_result_packages/appworld_case_bundle_openrouter/global/appworld_scores_flat.csv,203,paper_result_packages/appworld_case_bundle_openrouter/cases/90adc3f_3/full_runs/full-appworld-90adc3f_3-agent_b/adapter/raw_run.json,04246b63b8ad1cafee998307c297c8a8d36103389c64de8191d369f6794e9910,paper_result_packages/appworld_case_bundle_openrouter/cases/90adc3f_3/full_runs/full-appworld-90adc3f_3-agent_b/adapter/native_run/native_evaluator_output.json,3ba3eea8f160eac1911c8ce6f5b7a0006974bd6a97d7bb3c155eab067dd7ff23,paper_result_packages/appworld_case_bundle_openrouter/cases/90adc3f_3/score_runs/full-appworld-90adc3f_3-agent_b/90adc3f_3__chk_5089ed10/codex-gpt-5.4-high/score.json,dd9ad27651c4bd3800b8366c6dd8c17f159fb97a4371ca5761f88c61fa12952a,2525aeed5634329aae3eb5797fb70197b695aa5b06b0427ccf8f908746f5a6a5,,,paper printed-value reconstruction; no post-submission re-audit labels used,d506947919cae7de3b09e80747b488e5c2f5e92fd44d43f0bd7cdc3faad81265
appworld::90adc3f_3::agent_c,appworld,90adc3f_3,agent_c,true,fail,F,F,Step 1 evidence_label_raw,false,false,expanded ledger item labelled BENCHMARK_OR_EVALUATOR_FALSE_SUCCESS,,,,paper_result_packages/appworld_case_bundle_openrouter/global/appworld_scores_flat.csv,204,paper_result_packages/appworld_case_bundle_openrouter/cases/90adc3f_3/full_runs/full-appworld-90adc3f_3-agent_c/adapter/raw_run.json,3f26d02ad7fae6ed11e0f867933be78c67240dc0092f1b9615361b9f8e1b7536,paper_result_packages/appworld_case_bundle_openrouter/cases/90adc3f_3/full_runs/full-appworld-90adc3f_3-agent_c/adapter/native_run/native_evaluator_output.json,6a7a4501644ddb1a26649e26b3680e5604f7a2523774d9fd1b8fa48e4e0ad884,paper_result_packages/appworld_case_bundle_openrouter/cases/90adc3f_3/score_runs/full-appworld-90adc3f_3-agent_c/90adc3f_3__chk_5089ed10/codex-gpt-5.4-high/score.json,79a491032fe23cd4ac2a8255cc77eeb2cdfc4527fea5e675319312ee9ca98f7f,2525aeed5634329aae3eb5797fb70197b695aa5b06b0427ccf8f908746f5a6a5,,,paper printed-value reconstruction; no post-submission re-audit labels used,b9a9a968e3b668d472e74b2d592a3f3d4ec146bb19fa274d0cd5f5e7744cd40e
appworld::986aa4e_3::agent_a,appworld,986aa4e_3,agent_a,true,fail,F,F,Step 1 evidence_label_raw,false,false,expanded ledger item labelled BENCHMARK_OR_EVALUATOR_FALSE_SUCCESS,,,,paper_result_packages/appworld_case_bundle_openrouter/global/appworld_scores_flat.csv,205,paper_result_packages/appworld_case_bundle_openrouter/cases/986aa4e_3/full_runs/full-appworld-986aa4e_3-agent_a/adapter/raw_run.json,11491d5f8ec07db3e69ec7af4b75d5a30025ec1f32c773cf1943b870bb893f31,paper_result_packages/appworld_case_bundle_openrouter/cases/986aa4e_3/full_runs/full-appworld-986aa4e_3-agent_a/adapter/native_run/native_evaluator_output.json,fff6739005dd95c883b7e7c1d7fd53498dd46c579ad4ce52e1d586fe42a107c0,paper_result_packages/appworld_case_bundle_openrouter/cases/986aa4e_3/score_runs/full-appworld-986aa4e_3-agent_a/986aa4e_3__chk_902a8840/codex-gpt-5.4-high/score.json,99fd66a5b33da4d789cbc0189a049e0b986a6c8c086790db5f8b652e965ffc6e,2525aeed5634329aae3eb5797fb70197b695aa5b06b0427ccf8f908746f5a6a5,,,paper printed-value reconstruction; no post-submission re-audit labels used,7026d6ad543a1b98c39067007448b7487616759891b1ce12f967417152abb4a6
appworld::986aa4e_3::agent_b,appworld,986aa4e_3,agent_b,true,success,S,S,Step 1 evidence_label_raw,false,false,expanded ledger item labelled BENCHMARK_OR_EVALUATOR_FALSE_SUCCESS,,,,paper_result_packages/appworld_case_bundle_openrouter/global/appworld_scores_flat.csv,206,paper_result_packages/appworld_case_bundle_openrouter/cases/986aa4e_3/full_runs/full-appworld-986aa4e_3-agent_b/adapter/raw_run.json,8345510d6791584c9526262ffbca6bd0f590f0857cadd7795850bac6e65e0aba,paper_result_packages/appworld_case_bundle_openrouter/cases/986aa4e_3/full_runs/full-appworld-986aa4e_3-agent_b/adapter/native_run/native_evaluator_output.json,a7aa916d349d7dfc5772e4dd5115ce9456183f75e4469fa15bbf3fa69dcd49b7,paper_result_packages/appworld_case_bundle_openrouter/cases/986aa4e_3/score_runs/full-appworld-986aa4e_3-agent_b/986aa4e_3__chk_902a8840/codex-gpt-5.4-high/score.json,d9b1e3ab259ccfc1ee7ac86541834eb514ca27c389c4c6db79bcb714090f29f9,2525aeed5634329aae3eb5797fb70197b695aa5b06b0427ccf8f908746f5a6a5,,,paper printed-value reconstruction; no post-submission re-audit labels used,5bdd97afb98176b79c2c98d79644b551034d5f6ca07f115bb25094d3e8e525f6
appworld::986aa4e_3::agent_c,appworld,986aa4e_3,agent_c,true,success,S,S,Step 1 evidence_label_raw,false,false,expanded ledger item labelled BENCHMARK_OR_EVALUATOR_FALSE_SUCCESS,,,,paper_result_packages/appworld_case_bundle_openrouter/global/appworld_scores_flat.csv,207,paper_result_packages/appworld_case_bundle_openrouter/cases/986aa4e_3/full_runs/full-appworld-986aa4e_3-agent_c/adapter/raw_run.json,cc99f1b78a46e57bea1150d137ca927cefbc0f5678926d5f2d19bf1451fd6559,paper_result_packages/appworld_case_bundle_openrouter/cases/986aa4e_3/full_runs/full-appworld-986aa4e_3-agent_c/adapter/native_run/native_evaluator_output.json,57ac06fb8268cf383c0aa443c341b592240d9db2973dbb65dde961512fba6d75,paper_result_packages/appworld_case_bundle_openrouter/cases/986aa4e_3/score_runs/full-appworld-986aa4e_3-agent_c/986aa4e_3__chk_902a8840/codex-gpt-5.4-high/score.json,64f47d3c32f935d3fc76f3a6421be1159aba2114645f916f694cd70b1fc6899d,2525aeed5634329aae3eb5797fb70197b695aa5b06b0427ccf8f908746f5a6a5,,,paper printed-value reconstruction; no post-submission re-audit labels used,d87bd0c2a6be59bdb1387898e076319ebcb32dd364332f568001703175874b0f
appworld::9ef798c_1::agent_a,appworld,9ef798c_1,agent_a,true,fail,F,F,Step 1 evidence_label_raw,false,false,expanded ledger item labelled BENCHMARK_OR_EVALUATOR_FALSE_SUCCESS,,,,paper_result_packages/appworld_case_bundle_openrouter/global/appworld_scores_flat.csv,208,paper_result_packages/appworld_case_bundle_openrouter/cases/9ef798c_1/full_runs/full-appworld-9ef798c_1-agent_a/adapter/raw_run.json,3731bbcc6e922c60f4c03d0fe9360db2ecd6b22bbedaa9c9509f1004b4ee339b,paper_result_packages/appworld_case_bundle_openrouter/cases/9ef798c_1/full_runs/full-appworld-9ef798c_1-agent_a/adapter/native_run/native_evaluator_output.json,d5a93e9085a5e86011a0794291f4565a592bf5bb93f1c77ae0ef11d56e279b38,paper_result_packages/appworld_case_bundle_openrouter/cases/9ef798c_1/score_runs/full-appworld-9ef798c_1-agent_a/9ef798c_1__chk_5c955800/codex-gpt-5.4-high/score.json,e011dfc43be95e4ce5a7b102ff59dbd93cda7d49964b6ac337e2610cbff09cf3,2525aeed5634329aae3eb5797fb70197b695aa5b06b0427ccf8f908746f5a6a5,,,paper printed-value reconstruction; no post-submission re-audit labels used,d8da22a6ad3e1804be58f0eed5b322a9a01b0d8a1b919e752a62bf261718625e
appworld::9ef798c_1::agent_b,appworld,9ef798c_1,agent_b,true,fail,F,F,Step 1 evidence_label_raw,false,false,expanded ledger item labelled BENCHMARK_OR_EVALUATOR_FALSE_SUCCESS,,,,paper_result_packages/appworld_case_bundle_openrouter/global/appworld_scores_flat.csv,209,paper_result_packages/appworld_case_bundle_openrouter/cases/9ef798c_1/full_runs/full-appworld-9ef798c_1-agent_b/adapter/raw_run.json,33982ae2f05ef582e3d6e23a2d1b1921db7e5090242b53fc3ef9c7d6291e831d,paper_result_packages/appworld_case_bundle_openrouter/cases/9ef798c_1/full_runs/full-appworld-9ef798c_1-agent_b/adapter/native_run/native_evaluator_output.json,881c52f823047f6cd6937017f1a92be90c5ca166077bc268c5eb643191865aa8,paper_result_packages/appworld_case_bundle_openrouter/cases/9ef798c_1/score_runs/full-appworld-9ef798c_1-agent_b/9ef798c_1__chk_5c955800/codex-gpt-5.4-high/score.json,b6d6cf90f3dae1212ee0a3b147fb444c924aaca1cc8828bd547e1d69dbc35df2,2525aeed5634329aae3eb5797fb70197b695aa5b06b0427ccf8f908746f5a6a5,,,paper printed-value reconstruction; no post-submission re-audit labels used,ee1132cb3ac6f5b2a6f87930354bd8e12613e29056c9182950c9b00b90211955
appworld::9ef798c_1::agent_c,appworld,9ef798c_1,agent_c,true,fail,F,F,Step 1 evidence_label_raw,false,false,expanded ledger item labelled BENCHMARK_OR_EVALUATOR_FALSE_SUCCESS,,,,paper_result_packages/appworld_case_bundle_openrouter/global/appworld_scores_flat.csv,210,paper_result_packages/appworld_case_bundle_openrouter/cases/9ef798c_1/full_runs/full-appworld-9ef798c_1-agent_c/adapter/raw_run.json,b3381d1d795ffdf9acb35dc9cbb12adfdebef20a88ea333d62acb73b504f1b1b,paper_result_packages/appworld_case_bundle_openrouter/cases/9ef798c_1/full_runs/full-appworld-9ef798c_1-agent_c/adapter/native_run/native_evaluator_output.json,eea35efe80ab9d82ae42f31bdc9eb614b86e9766e7e717c0fee5b21500cb94c8,paper_result_packages/appworld_case_bundle_openrouter/cases/9ef798c_1/score_runs/full-appworld-9ef798c_1-agent_c/9ef798c_1__chk_5c955800/codex-gpt-5.4-high/score.json,0c4b62cf41d1eec419c0852c2edfbd5269f8ccfb8e6ea9d8615a40f21c36e523,2525aeed5634329aae3eb5797fb70197b695aa5b06b0427ccf8f908746f5a6a5,,,paper printed-value reconstruction; no post-submission re-audit labels used,fb1934fbdbdfb5711e53ae50b0bd9dd0e9fce7f7cf311178ea2ad44c9fea4950
appworld::9ef798c_2::agent_a,appworld,9ef798c_2,agent_a,true,fail,F,F,Step 1 evidence_label_raw,false,false,expanded ledger item labelled BENCHMARK_OR_EVALUATOR_FALSE_SUCCESS,,,,paper_result_packages/appworld_case_bundle_openrouter/global/appworld_scores_flat.csv,211,paper_result_packages/appworld_case_bundle_openrouter/cases/9ef798c_2/full_runs/full-appworld-9ef798c_2-agent_a/adapter/raw_run.json,eeb7da6f7b866e690570ac5384197339ea7db386e747182fc32087389347e67c,paper_result_packages/appworld_case_bundle_openrouter/cases/9ef798c_2/full_runs/full-appworld-9ef798c_2-agent_a/adapter/native_run/native_evaluator_output.json,df27ecb99dc07d5a33b253d828afb15c4682b16a40eedd4702a87dae0e32ec22,paper_result_packages/appworld_case_bundle_openrouter/cases/9ef798c_2/score_runs/full-appworld-9ef798c_2-agent_a/9ef798c_2__chk_a354d370/codex-gpt-5.4-high/score.json,6e0074e5a559ec7339d96d0f521972029bed7e949d3786a200cf06f97befcf33,2525aeed5634329aae3eb5797fb70197b695aa5b06b0427ccf8f908746f5a6a5,,,paper printed-value reconstruction; no post-submission re-audit labels used,eb7bd4cb42fc61bb0dd2cf3820ecb5642be76deb0e85454e8257caaf1dcf83bc
appworld::9ef798c_2::agent_b,appworld,9ef798c_2,agent_b,true,fail,F,F,Step 1 evidence_label_raw,false,false,expanded ledger item labelled BENCHMARK_OR_EVALUATOR_FALSE_SUCCESS,,,,paper_result_packages/appworld_case_bundle_openrouter/global/appworld_scores_flat.csv,212,paper_result_packages/appworld_case_bundle_openrouter/cases/9ef798c_2/full_runs/full-appworld-9ef798c_2-agent_b/adapter/raw_run.json,e95b48abbca45602843193ac0a809b23ec8bf2c319d55a80f73c73cb0a5bbf13,paper_result_packages/appworld_case_bundle_openrouter/cases/9ef798c_2/full_runs/full-appworld-9ef798c_2-agent_b/adapter/native_run/native_evaluator_output.json,4ac838e33a00c6c5b64dcb6637372e68d73be134abce770abc3135f23224cf85,paper_result_packages/appworld_case_bundle_openrouter/cases/9ef798c_2/score_runs/full-appworld-9ef798c_2-agent_b/9ef798c_2__chk_a354d370/codex-gpt-5.4-high/score.json,4418c496e6976a25e642dffb51376185651dbe584dc3b7dc27ecef7ceeebe7ac,2525aeed5634329aae3eb5797fb70197b695aa5b06b0427ccf8f908746f5a6a5,,,paper printed-value reconstruction; no post-submission re-audit labels used,cdab6a791facdda112d83cd7a3a7b21f478b7ca25fba993f36c93153f6216327
appworld::9ef798c_2::agent_c,appworld,9ef798c_2,agent_c,true,fail,F,F,Step 1 evidence_label_raw,false,false,expanded ledger item labelled BENCHMARK_OR_EVALUATOR_FALSE_SUCCESS,,,,paper_result_packages/appworld_case_bundle_openrouter/global/appworld_scores_flat.csv,213,paper_result_packages/appworld_case_bundle_openrouter/cases/9ef798c_2/full_runs/full-appworld-9ef798c_2-agent_c/adapter/raw_run.json,763ff1e44ad7ced95bce64b5a916bd196be753bcef561f3a810c14cb4c4beae6,paper_result_packages/appworld_case_bundle_openrouter/cases/9ef798c_2/full_runs/full-appworld-9ef798c_2-agent_c/adapter/native_run/native_evaluator_output.json,6f494634da6348a25e73301b0b616b9371dde649b175640cf9e2e57826e89cb7,paper_result_packages/appworld_case_bundle_openrouter/cases/9ef798c_2/score_runs/full-appworld-9ef798c_2-agent_c/9ef798c_2__chk_a354d370/codex-gpt-5.4-high/score.json,33b423595d93b4a04d7c58338ae1d2f8c5eae2f28da287e2981bfd83a89ca70b,2525aeed5634329aae3eb5797fb70197b695aa5b06b0427ccf8f908746f5a6a5,,,paper printed-value reconstruction; no post-submission re-audit labels used,370412ec055321416ae6d68a90e9dd7f31ee82f22b5311404df3a9f33676ef85
appworld::9ef798c_3::agent_a,appworld,9ef798c_3,agent_a,true,fail,F,F,Step 1 evidence_label_raw,false,false,expanded ledger item labelled BENCHMARK_OR_EVALUATOR_FALSE_SUCCESS,,,,paper_result_packages/appworld_case_bundle_openrouter/global/appworld_scores_flat.csv,214,paper_result_packages/appworld_case_bundle_openrouter/cases/9ef798c_3/full_runs/full-appworld-9ef798c_3-agent_a/adapter/raw_run.json,876c236ce34e6fac26850bf7607b0d0aedaa977e1165a5ce1b8e46c6fff18345,paper_result_packages/appworld_case_bundle_openrouter/cases/9ef798c_3/full_runs/full-appworld-9ef798c_3-agent_a/adapter/native_run/native_evaluator_output.json,d838c2bb103bf18e141635f5bc51967f366bbfaa54b7b204b82d8f67411e410e,paper_result_packages/appworld_case_bundle_openrouter/cases/9ef798c_3/score_runs/full-appworld-9ef798c_3-agent_a/9ef798c_3__chk_8a9bcfe6/codex-gpt-5.4-high/score.json,c50b03b0f27b173e84bf7f3e3f07fcecd55322ef5569c3760c85a77cdf6416d5,2525aeed5634329aae3eb5797fb70197b695aa5b06b0427ccf8f908746f5a6a5,,,paper printed-value reconstruction; no post-submission re-audit labels used,95ddf5eb854e6b641cf4ef0ce11b9fae2a483ae0d2bf8c41ccad19240c8638a9
appworld::9ef798c_3::agent_b,appworld,9ef798c_3,agent_b,true,fail,F,F,Step 1 evidence_label_raw,false,false,expanded ledger item labelled BENCHMARK_OR_EVALUATOR_FALSE_SUCCESS,,,,paper_result_packages/appworld_case_bundle_openrouter/global/appworld_scores_flat.csv,215,paper_result_packages/appworld_case_bundle_openrouter/cases/9ef798c_3/full_runs/full-appworld-9ef798c_3-agent_b/adapter/raw_run.json,676242286c037ca0762251392387f02a144c9c682739017b44dfefefa0402cb9,paper_result_packages/appworld_case_bundle_openrouter/cases/9ef798c_3/full_runs/full-appworld-9ef798c_3-agent_b/adapter/native_run/native_evaluator_output.json,1a376cffef2848c20b2b63f7de70b1092a1079885bdff5bc36f7b9ebf61d7408,paper_result_packages/appworld_case_bundle_openrouter/cases/9ef798c_3/score_runs/full-appworld-9ef798c_3-agent_b/9ef798c_3__chk_8a9bcfe6/codex-gpt-5.4-high/score.json,f2013b4ed5c1763f7cac1ace5ea11e4a558b1b939c19fc8a6de894a7dc4a6dd7,2525aeed5634329aae3eb5797fb70197b695aa5b06b0427ccf8f908746f5a6a5,,,paper printed-value reconstruction; no post-submission re-audit labels used,1465fe670fbad7786603025d780e2554a3bf780f8c88fdeae62756f67d5cc164
appworld::9ef798c_3::agent_c,appworld,9ef798c_3,agent_c,true,fail,F,F,Step 1 evidence_label_raw,false,false,expanded ledger item labelled BENCHMARK_OR_EVALUATOR_FALSE_SUCCESS,,,,paper_result_packages/appworld_case_bundle_openrouter/global/appworld_scores_flat.csv,216,paper_result_packages/appworld_case_bundle_openrouter/cases/9ef798c_3/full_runs/full-appworld-9ef798c_3-agent_c/adapter/raw_run.json,ac9bf8d6649bab854ae85a164f144b35f102c005bd8ff2bd003e497301fc4d31,paper_result_packages/appworld_case_bundle_openrouter/cases/9ef798c_3/full_runs/full-appworld-9ef798c_3-agent_c/adapter/native_run/native_evaluator_output.json,77de5608159e34c92c4fd4d5149c060b2de7e76477e53fd14d5a9c5960690e21,paper_result_packages/appworld_case_bundle_openrouter/cases/9ef798c_3/score_runs/full-appworld-9ef798c_3-agent_c/9ef798c_3__chk_8a9bcfe6/codex-gpt-5.4-high/score.json,5fc26bbdda8bd19a40fb8dc96aaef0d1411a193dd501da318cd42e233795232f,2525aeed5634329aae3eb5797fb70197b695aa5b06b0427ccf8f908746f5a6a5,,,paper printed-value reconstruction; no post-submission re-audit labels used,b8a611d7323fc2942d1a45c4a9f721eef8bc84351a9d0d6d3bf081fde83f873f
